,Malas,Regulares,Buenas,Excelentes
krazi,0.0,0.0019305019305019305,0.0,0.0
kreacher,0.0,0.0,0.015209125475285171,0.0
kreb,0.0,0.0,0.0013531799729364006,0.0
kree,0.0,0.0,0.01393188854489164,0.0
kreeger,0.0020942408376963353,0.0,0.0,0.0
kreigal,0.04,0.0,0.0,0.0
kreigla,0.002105263157894737,0.0,0.0,0.0
kremlin,0.0,0.003484320557491289,0.0,0.0
krendler,0.0,0.0,0.0,0.0014040789641457559
kri,0.0034908395307285674,0.0,0.0,0.0017427822230405656
kriechbaum,0.0,0.0,0.0,0.002913155035581004
krill,0.0013764624913971094,0.0,0.005154639175257732,0.0
kringl,0.0,0.0,0.0012738853503184713,0.0012926296254172054
krinkl,0.0,0.0,0.0,0.0017427822230405656
krishna,0.006787330316742082,0.0,0.0,0.0
krispi,0.0,0.0,0.0,0.0017276275950141259
kriss,0.0,0.0,0.0012738853503184713,0.0012926296254172054
krissi,0.017191977077363897,0.0,0.0,0.0
kristin,0.029798422436459245,0.0,0.0,0.0
kristoff,0.0,0.0,0.0035555555555555557,0.0
kristofferson,0.0,0.0,0.0,0.0017427822230405656
krkk,0.0,0.002,0.0,0.0
krono,0.0,0.0,0.001352265043948614,0.0
kroovi,0.0,0.0,0.0,0.0012479721948908573
krovvi,0.0,0.0,0.0,0.0012479721948908573
kruczynski,0.0,0.0,0.0,0.0075043313853304814
krueger,0.0,0.0,0.001759014951627089,0.0
krum,0.0,0.0,0.012444444444444444,0.0
krumwied,0.0,0.0,0.0078125,0.0
krune,0.02564102564102564,0.0,0.0,0.0
krupa,0.0028208744710860366,0.0,0.0,0.0017427822230405656
krypton,0.001146131805157593,0.0,0.0,0.0
kryptonit,0.001146131805157593,0.0,0.0,0.0
kt,0.0,0.0,0.00273224043715847,0.0
ktn,0.0,0.0,0.00032102728731942215,0.0
ktrn,0.0,0.0,0.0022148394241417496,0.0
ku,0.0,0.0,0.0,0.0014438748068795384
kubelik,0.0,0.0,0.04713375796178344,0.047827296140436605
kubelikwis,0.0,0.0,0.0012738853503184713,0.0012926296254172054
kubi,0.0,0.0,0.0012437810945273632,0.0
kubla,0.0,0.0,0.0,0.0016198709614889887
kuchikamisak,0.0,0.0,0.0,0.009682123461336475
kugel,0.0,0.0,0.002844950213371266,0.0
kuhn,0.0,0.0,0.0029069767441860465,0.0
kujan,0.0,0.0,0.0,0.03364817409842755
kuk,0.0,0.0,0.0,0.0018743129568549479
kula,0.002036659877800407,0.0,0.0,0.0
kulfiwala,0.0017528483786152498,0.0,0.0,0.0
kulsum,0.0,0.03125,0.0,0.0
kultur,0.0,0.0,0.0,0.002926026118212437
kumar,0.0,0.0,0.0,0.0016865634416521602
kumari,0.0,0.0,0.0,0.022641273324971452
kumquat,0.0,0.0,0.001422475106685633,0.0
kumua,0.0023228803716608595,0.0,0.0,0.0
kunar,0.0,0.0018832391713747645,0.0,0.0
kunder,0.0,0.0,0.0,0.0034176119282102835
kung,0.01827454494336405,0.0,0.009877732583348946,0.0014829572490634403
kung-fu,0.0,0.0,0.011627906976744186,0.0
kunkel,0.0,0.0,0.0012437810945273632,0.0
kunstler,0.0,0.0,0.0012437810945273632,0.0
kupsch,0.0,0.0,0.0,0.001456577517790502
kurdistan,0.0,0.0,0.001092896174863388,0.0
kurkjian,0.0,0.0,0.00251414204902577,0.0
kurland,0.0,0.0029390154298310064,0.0,0.0
kurosawa,0.0,0.0,0.00133422281521014,0.0
kurrentgass,0.0,0.0014619883040935672,0.0,0.0
kurt,0.001146131805157593,0.03917525773195876,0.0,0.0
kurtz,0.0,0.0,0.02091254752851711,0.030382812425614115
kurum,0.0,0.0,0.0,0.0014355287097299455
kush,0.00237578587407229,0.0,0.0,0.0
kutcher,0.0013966480446927375,0.0,0.0,0.0
kute,0.007011393514460999,0.0,0.0,0.0
kutt,0.0017528483786152498,0.006595218466611707,0.0,0.0
kuttner,0.0,0.06595218466611706,0.0,0.0
kuwait,0.0,0.0,0.0012437810945273632,0.0
kuy,0.0,0.0024183796856106408,0.0,0.0
kuy-95,0.0,0.0024183796856106408,0.0,0.0
kuy-9532,0.0,0.007255139056831923,0.0,0.0
kvetch,0.0,0.0,0.0,0.0013903231170512558
kvetchy|h,0.0,0.0,0.00032102728731942215,0.0
kwai,0.0,0.0,0.007457121551081283,0.0
kwame,0.003401360544217687,0.0,0.0,0.0
kwaster,0.0,0.0,0.0018885741265344666,0.0
kween-o-a,0.0,0.0,0.0010095911155981827,0.0
kwiskweiss,0.0,0.0,0.0018885741265344666,0.0
kyalami,0.0,0.0,0.0013477088948787063,0.0
kybosh,0.0,0.0015760441292356187,0.0,0.0
kyle,0.009571661996259261,0.0,0.033532934131736525,0.0050531826696710545
kyli,0.009404388714733543,0.0029390154298310064,0.0,0.0
kyln,0.0,0.0,0.0046439628482972135,0.0
kylo,0.0,0.0,0.003940886699507389,0.0
kyobashi,0.0,0.0,0.0,0.0014355287097299455
kyoto,0.0,0.0,0.0014234875444839859,0.0016035284376644428
kyoung-sang,0.0,0.0,0.0,0.0018743129568549479
kyra,0.0,0.0,0.007220216606498195,0.0
kyrgyzstan,0.003864734299516908,0.0,0.0,0.0
kyrpto,0.001941747572815534,0.0,0.0,0.0
königstrass,0.0,0.0,0.0012578616352201257,0.0
können,0.0,0.0,0.0,0.0011392039760700946
körlüð,0.0,0.0,0.0,0.008752298388838084
l,0.24020687472158717,0.0007428099214495426,0.0008862806429221327,0.04016534495272442
l-20,0.0,0.001953125,0.0,0.0
l-95,0.0,0.0032076984763432237,0.0,0.0
l-a-r-,0.0,0.0,0.0,0.0014417791975807291
l-e-n-z,0.0,0.0021482277121374865,0.0,0.0
l-e-s-l-i-,0.001607717041800643,0.0,0.0,0.0
l-i,0.0,0.002380952380952381,0.0,0.0
l-i-i,0.0,0.0,0.0017985611510791368,0.0
l-im,0.0,0.0018867924528301887,0.0,0.0
l-l,0.0,0.0016488046166529267,0.0,0.0
l-pill,0.0,0.0,0.0014914243102162564,0.0
l-the,0.0,0.0016488046166529267,0.0,0.0
l-u-n-a,0.0,0.002,0.0,0.0
l0ve,0.0,0.0008488964346349745,0.0,0.0
l__,0.0,0.0008488964346349745,0.0,0.0
la,0.004015071932547471,0.0013084569599731287,0.0007994822395629512,0.0009159190525146249
la-a-a,0.0,0.0,0.013614703880190605,0.0
la-di-da,0.0,0.0,0.0016043153959735777,0.0
la-di-fucking-da,0.0,0.0,0.0,0.0012487565897336549
la-di—da,0.0,0.0,0.000968054211035818,0.0
la-la,0.0,0.004464285714285714,0.003446186621371235,0.0036090313065690184
la-la-la-la-la-la,0.0,0.0,0.0015220700152207,0.0
la-tric,0.003215434083601286,0.0,0.0,0.0
laast,0.0,0.0,0.0,0.0011392039760700946
lab,0.0023342801128586493,0.0010544537997765658,0.000450223355707278,0.0016228481794626696
label,0.0007608049802277624,0.0018129508872384973,0.0006872852233676976,0.0008114240897313348
labor,0.0014235641636171463,0.001902090636935645,0.0007931381149732874,0.0007225536912714625
laboratori,0.0030695031695321022,0.0015228787452803377,0.0026576806248517827,0.0009072883415512721
labori,0.0,0.0,0.0012779552715654952,0.0
labour,0.0014275517487508922,0.0,0.0009449221381179192,0.0009785948713344752
labyrinth,0.0,0.0014619883040935672,0.0018151388935213877,0.0016035284376644428
lac,0.0,0.0,0.003777148253068933,0.0
lace,0.0016666666666666668,0.0012841798974573082,0.0010488145628652463,0.0016387121218204527
lace-curtain,0.0,0.0,0.0,0.0024975131794673098
lacer,0.0028316166738933646,0.0016488046166529267,0.0,0.0014040789641457559
lacerta,0.0,0.001890359168241966,0.0,0.0
lacey,0.002157497303128371,0.0,0.0,0.0014994503654839582
laci,0.0025940337224383916,0.0,0.005111821086261981,0.0
lack,0.0011760712423480072,0.0006369925576514473,0.0005085495318492494,0.0011072256274525247
lackey,0.0028208744710860366,0.001557632398753894,0.0015479876160990713,0.00224493981273022
lackey|of,0.0,0.0,0.00032102728731942215,0.0
lacrimosa,0.0,0.0,0.0,0.0014938133340347706
lacross,0.0,0.0016155088852988692,0.0,0.0
lactat,0.005449591280653951,0.0,0.0,0.0028081579282915117
lacto,0.0,0.0023894862604540022,0.0,0.0
lacuna,0.0,0.0,0.0,0.0037521656926652407
lad,0.002800799426054685,0.005174103834943662,0.000546448087431694,0.000587367686379144
ladakh,0.0,0.0,0.0,0.0040197708331132925
ladder,0.0013882224515114575,0.0051262017165641495,0.0009455159852209166,0.0007452700446384727
laddi,0.0,0.008048289738430584,0.0008303861213763532,0.0011722821547999053
ladi,0.000423985909385889,0.0003950261492777446,0.0004019066023566399,0.00024713344367219514
ladiesand,0.0,0.0,0.0018885741265344666,0.0
ladiesar,0.0012070006035003018,0.0,0.0,0.0
ladiesy,0.0009666505558240696,0.0,0.0,0.0
lado,0.001189767995240928,0.0,0.0,0.0
ladora,0.0,0.0,0.0,0.0029764370550805167
ladron,0.0,0.007455731593662628,0.0,0.0
ladumarahi,0.005420054200542005,0.0,0.0,0.0
lady-in-wait,0.0,0.0013605442176870747,0.0,0.0
ladybird,0.0,0.0,0.0,0.0013645410262817616
ladyd,0.0,0.002280501710376283,0.0,0.0
ladyfing,0.0,0.0,0.0,0.0011392039760700946
ladyhi,0.00258732212160414,0.0,0.0,0.0
ladylik,0.0,0.0029091952129041416,0.0,0.0
ladynot,0.0,0.0011229646266142617,0.0,0.0
ladyship,0.0,0.0,0.015118754209886707,0.003802433941179416
lady|can,0.0,0.0,0.000968054211035818,0.0
lady|rid,0.0,0.0,0.00032102728731942215,0.0
laeddi,0.0,0.0,0.04154727793696275,0.0
laeuferwiii,0.0,0.0012953367875647669,0.0,0.0
laevulos,0.0,0.0,0.0,0.002109099505590493
lafayett,0.0,0.0016963528413910093,0.0,0.0
lafitt,0.0,0.0,0.0026954177897574125,0.0
lag,0.0007455759287472672,0.001349527665317139,0.0018885741265344666,0.0017572484047440131
lager,0.0,0.0,0.0,0.001022527912643461
lago,0.006802721088435374,0.0,0.0,0.0
lagoon,0.0,0.0,0.0,0.001585611918807857
lagoon-lik,0.0,0.0,0.0,0.003171223837615714
laguardia,0.0,0.0,0.0010739380558381915,0.0
lahori,0.008764241893076249,0.0,0.0,0.0
lai,0.0026666666666666666,0.0,0.0,0.0
laid,0.001350666675045447,0.0005328464664041515,0.0012690382907357529,0.0003521037956161849
laid-back,0.0,0.0,0.0010095911155981827,0.0
lain,0.0,0.0,0.0015479876160990713,0.0
lainey,0.002036659877800407,0.0,0.0,0.0
lair,0.0017301120207087765,0.0014695077149155032,0.0017777777777777779,0.001066890798266136
lairi,0.001146131805157593,0.0,0.0,0.0
laisequilla,0.005708848715509039,0.0,0.0,0.0
laisserion,0.0,0.0,0.0,0.0015294624590194339
lait,0.0,0.0014492753623188406,0.0,0.0
lake,0.0006484639112340671,0.0007536380973713699,0.00013705810021216085,0.0006060877423129104
laker,0.0028551034975017845,0.0,0.0,0.002965330946666037
lakesid,0.0,0.001996007984031936,0.0,0.0
lakeview,0.0032989708822058613,0.0,0.0,0.0
lakevil,0.0,0.0,0.0,0.0025818995896897266
lal,0.0,0.0,0.001899335232668566,0.0014150795828107158
lalo,0.006683375104427736,0.0,0.003205128205128205,0.0
lam,0.0,0.0025567644911001033,0.001100345914219897,0.0010125087052626307
lama,0.003911342894393742,0.0,0.0,0.006020520406867408
lamar,0.0,0.0,0.0016088731101666844,0.0056163158565830235
lamark,0.008038585209003215,0.0,0.0,0.0
lamb,0.002036659877800407,0.0014063782783420903,0.0017285797335758657,0.008190965066694018
lamba,0.0017528483786152498,0.0,0.0,0.004702418305955609
lambada,0.002652519893899204,0.0,0.0,0.0
lambda,0.0,0.013182674199623353,0.0,0.0
lambeau,0.0,0.0,0.0,0.006135167475860766
lambert,0.0,0.0,0.0,0.0017233452962860528
lambi,0.0,0.002,0.0,0.0
lamborghini,0.005805515239477504,0.0,0.0,0.0009160500482685572
lame,0.00475157174814458,0.0011308350649567593,0.0012575381876798824,0.0012901115157573017
lame-o,0.0,0.0,0.0,0.003171223837615714
lament,0.0,0.0,0.002070393374741201,0.0008125137134265782
lamericano,0.0,0.010084033613445379,0.0,0.0
lamest,0.001941747572815534,0.0,0.0,0.0
lamin,0.0,0.0013605442176870747,0.001422475106685633,0.0
lamington,0.0,0.0,0.004267425320056899,0.0
lamist,0.0,0.0,0.001445086705202312,0.0
lamont,0.0,0.0,0.0,0.03094660022221565
lamont-,0.0,0.0018867924528301887,0.0,0.0
lamott,0.0,0.02938470133285567,0.0,0.0
lamour,0.0,0.0,0.0015822784810126582,0.0
lamp,0.0026504992267332586,0.0011483053801094275,0.0011067432741862918,0.0006973651832270282
lamplight,0.0,0.0,0.0009775171065493646,0.0
lamppost,0.0,0.0,0.0,0.0015330028813782752
lampshad,0.0,0.002232142857142857,0.0012779552715654952,0.0
lamster,0.0,0.0,0.0,0.0014994503654839582
lan,0.0,0.0,0.0010565733857811062,0.0
lana,0.0,0.001179390684957873,0.003708281829419036,0.0
lanark,0.0,0.0,0.0,0.0017566505165926124
lanc,0.010787486515641856,0.0018867924528301887,0.001025948070251219,0.01206341707400237
lancashir,0.0,0.0,0.0,0.0016022352695695523
lancast,0.0,0.0011035353226669113,0.0009196127688890927,0.0
lancelot,0.002157497303128371,0.0,0.0,0.0
lancer,0.002157497303128371,0.0,0.0046419945473661715,0.0
land,0.0030850556286706517,0.0002961876647815248,0.0012244929100904685,0.00023028706651362528
land-bas,0.0,0.0,0.001352265043948614,0.0
land-dwel,0.0018066847335140017,0.0,0.0,0.0
land-go,0.0036133694670280035,0.0,0.0,0.0
landa,0.0,0.0,0.0,0.011537582661244163
lander,0.0,0.0016038492381716118,0.005911330049261084,0.0
landfal,0.0016666666666666668,0.0,0.0,0.0
landfil,0.0,0.0,0.0016963528413910093,0.0016851329383089438
landi,0.0009666505558240696,0.0,0.0,0.0
landin,0.0,0.0,0.0015822784810126582,0.0
landladi,0.0,0.0013038910240491318,0.0009697317376347139,0.0009345440710669275
landlin,0.0017809439002671415,0.0,0.0012714558169103624,0.0
landlock,0.0,0.0,0.0014914243102162564,0.0
landlord,0.005911330049261084,0.005415162454873646,0.0010739380558381915,0.0014677032335848187
landmark,0.0017006802721088435,0.0,0.0012642225031605564,0.0015828560925842852
landmass,0.0,0.0,0.0,0.003037877269520252
landmin,0.0017528483786152498,0.006968641114982578,0.0,0.0
lando,0.0,0.0,0.007881773399014778,0.0033106370165495226
landov,0.0,0.0,0.0012642225031605564,0.0
landown,0.0,0.0,0.0,0.0014324237449648484
landscap,0.002105263157894737,0.0010228223236352055,0.0011035353226669113,0.0021143564139307876
landsdal,0.0022624434389140274,0.0,0.0,0.0
landsfield,0.0,0.0,0.0,0.0015473300111107824
landsick,0.0,0.002004008016032064,0.0,0.0
landslid,0.0,0.0,0.0,0.0015551123049836382
landward,0.0,0.0,0.0,0.002617617568203221
land|in,0.0,0.0,0.00032102728731942215,0.0
lane,0.0009624182999881195,0.0031298156097174616,0.0006459618024540263,0.000808920684629539
lang,0.0029427608604450967,0.00333964637122881,0.005095541401273885,0.003145401389414708
langedijk,0.0,0.0,0.0027137042062415195,0.0
langeect,0.0,0.004914004914004914,0.0,0.0
langford,0.0,0.0,0.0,0.005882373750603241
langhorn,0.0,0.0,0.0,0.0014040789641457559
langley,0.0,0.009623095429029671,0.0,0.00222482836983902
langlian,0.0020161290322580645,0.0,0.0,0.0
langobardian,0.0,0.0,0.0,0.0015330028813782752
langston,0.0,0.009913258983890954,0.0,0.0
languag,0.0013053943819398665,0.0004806851748375686,0.0007994822395629512,0.00029892786335159176
language*,0.0,0.0,0.0,0.0033702658766178875
languish,0.0,0.0021482277121374865,0.0014234875444839859,0.0011911101524377965
lani,0.0023228803716608595,0.0,0.0,0.0
lanico,0.0,0.0,0.0,0.0012033747633350966
laniu,0.0,0.0,0.0014534883720930232,0.0
lanka,0.0,0.0,0.0014234875444839859,0.0
lankan,0.0,0.0018867924528301887,0.0,0.0
lankest,0.0,0.0,0.001549186676994578,0.0
lanki,0.0,0.0,0.001524390243902439,0.0
lans,0.0,0.0,0.004044489383215369,0.0
lansdown,0.0,0.001221001221001221,0.0,0.0011537582661244163
lantern,0.0009736217789891224,0.0024183796856106408,0.0019011406844106464,0.0012033747633350966
lanzarlo,0.001189767995240928,0.0,0.0,0.0
lao,0.0,0.0,0.0015408320493066256,0.0011796653174263566
lap,0.0013510176486645703,0.0010328719519849872,0.01152687499638072,0.000555720788389085
lapadit,0.0,0.0,0.0,0.013845099193492996
lapd,0.0,0.004259850905218318,0.007236878838674804,0.0012627278940840927
lapdog,0.0017809439002671415,0.0,0.002224694104560623,0.0
lapel,0.0,0.003424657534246575,0.0014534883720930232,0.0
laprad,0.0,0.0,0.0,0.0016851329383089438
laps,0.0,0.0,0.0008589332681172997,0.0020250174105252614
laptop,0.0015228104669630042,0.0015037593984962407,0.0008576325110227252,0.0008526766507851612
laptop-,0.006968641114982578,0.0,0.0010095911155981827,0.0
laquila,0.0,0.0,0.0016025641025641025,0.0
lar,0.0,0.0,0.0,0.004325337592742187
lara,0.0,0.0,0.0,0.011875503492326628
larab,0.015915119363395226,0.0,0.0,0.0
larboard,0.0,0.013820335636722606,0.0,0.0
larceni,0.0,0.0,0.002455158965803495,0.0
lard,0.0,0.0,0.0027063599458728013,0.0
larg,0.0008588739716760336,0.0006021435509267992,0.0010900375127942735,0.00031691696748880905
large-bor,0.0,0.0,0.0012714558169103624,0.0
large-scal,0.0,0.0,0.0,0.001494937347077686
large-typ,0.0,0.0,0.0012714558169103624,0.0
larger,0.0009624182999881195,0.0,0.001046652058611916,0.000808920684629539
largest,0.0015602009025357563,0.0018711123395771133,0.00016785834519432986,0.0010447408162952126
largo,0.001303780964797914,0.0,0.0,0.0
lark,0.0,0.0012483247643909027,0.0016149904984182689,0.0037521656926652407
larkhil,0.0,0.0,0.01092896174863388,0.0
larkin,0.0,0.0,0.0012642225031605564,0.0
laroch,0.0,0.014909478168264111,0.0,0.0
larouss,0.0,0.0,0.003205128205128205,0.0
larri,0.0035592947018212684,0.0024911583641290596,0.024342238956975782,0.0009983502112027992
lars-erik,0.0057306590257879654,0.0,0.0,0.0
larserik,0.0028653295128939827,0.0,0.0,0.0
larson,0.0,0.006019563581640331,0.0,0.0014438748068795384
laru,0.0,0.0,0.0,0.0009710516785270013
laryngectomi,0.0,0.0,0.0,0.0012487565897336549
lasagna,0.0,0.0030097817908201654,0.0013568521031207597,0.0013360939705892702
lasal,0.0,0.0,0.0,0.0013325095467915792
lasau,0.0019723865877712033,0.0,0.0,0.0
laser,0.0017528483786152498,0.001599783431578172,0.0006310939672053242,0.0010419200473576241
lash,0.005076142131979695,0.0036186794554547794,0.0014029479804591402,0.0009482729142880542
lasisi,0.0017006802721088435,0.0,0.0,0.0
laskin,0.0,0.0,0.0,0.0018760828463326204
lass,0.0,0.005420054200542005,0.001092896174863388,0.0013903231170512558
lassen,0.0,0.0,0.0,0.0011392039760700946
lassi,0.0013764624913971094,0.004604254754298154,0.0011676769789250988,0.003513301033185225
lasso,0.0013966480446927375,0.0010787111138641388,0.0,0.001460781402601615
last,0.0005800245282339099,0.00039856164871244175,6.871450169926931e-05,5.8182859985271593e-05
last-ditch,0.0015037593984962407,0.0,0.0,0.0
last-minut,0.005449591280653951,0.0010518735956900208,0.0012347165729186182,0.0012487565897336549
lastli,0.0,0.0,0.0015408320493066256,0.0009072883415512721
lastsanctuari,0.00258732212160414,0.0,0.0,0.0
lastwagen,0.0,0.0,0.0,0.0011392039760700946
laszlo,0.0,0.0,0.0,0.07012135532704393
lat-,0.0,0.0,0.002136752136752137,0.0
latakia,0.001303780964797914,0.0,0.0,0.0
latam,0.001483679525222552,0.0,0.0,0.0
latch,0.0019723865877712033,0.001349527665317139,0.0021343844275578125,0.0009710516785270013
late,0.0005083269421355812,0.00022856135143409532,0.0003110483362690368,0.000263217215662663
late-break,0.0,0.0,0.0023952095808383233,0.0
late-model,0.0,0.0,0.0,0.0014120623555552558
late-night,0.0019029495718363464,0.0015564202334630351,0.0009283989094732343,0.0
late-pay,0.0,0.0013605442176870747,0.0,0.0
lately-whi,0.0017006802721088435,0.0,0.0,0.0
laten,0.0,0.0008488964346349745,0.0,0.0
lateokay,0.0023228803716608595,0.0,0.0,0.0
later,0.0005823388302427687,0.00011786673264933957,0.0006220966725380736,0.00015879242483943817
laterse,0.0012070006035003018,0.0,0.0,0.0
latest,0.002278338759391449,0.0008703390869115078,0.0005363072893154146,0.0006074015163208142
latex,0.0014275517487508922,0.0,0.0,0.0
lath-uzza,0.0,0.0,0.0022701475595913734,0.0
latham,0.0,0.00333889816360601,0.0,0.0
latin,0.001692047377326565,0.0016415169124019504,0.0040310766713059065,0.000993674174328878
latin-beat,0.0,0.0,0.003821656050955414,0.0
latina,0.001483679525222552,0.0,0.0,0.0
latitud,0.0013560808061267476,0.001702374753843706,0.004594915495161647,0.0009072883415512721
latk,0.0,0.0,0.002162162162162162,0.0
latona,0.0,0.0014619883040935672,0.0,0.0
latour,0.0,0.0,0.0016025641025641025,0.0011392039760700946
latrin,0.002967359050445104,0.0,0.0,0.00453600852572202
latt,0.0033333333333333335,0.001953125,0.0015220700152207,0.0
latter,0.0,0.0,0.0018898442762358384,0.0012479721948908573
latter-day,0.0,0.0,0.0006420545746388443,0.0
lattim,0.0,0.0,0.001445086705202312,0.0
lau,0.0,0.0,0.0,0.020494611336484322
lauda,0.0,0.0,0.11859838274932614,0.0
laudabl,0.0,0.0,0.002070393374741201,0.0
lauderdal,0.002074688796680498,0.0024783147459727386,0.0,0.0014324237449648484
laudermilk,0.0,0.0,0.0,0.0023751006984653253
laug,0.0,0.0,0.0,0.0014705934376508102
laugh,0.0003316166738933647,0.0002465220528643464,0.000314980052725575,0.0005726848592906263
laughabl,0.0,0.0,0.0012437810945273632,0.0012180214874293813
laughin,0.0,0.0015564202334630351,0.0,0.0015294624590194339
laughinghappen,0.001563721657544957,0.0,0.0,0.0
laughingspeak,0.001563721657544957,0.0,0.0,0.0
laughingstock,0.0,0.0,0.0,0.0008099354807444944
laughlin,0.0,0.0,0.0018885741265344666,0.0
laughlng,0.0,0.0,0.0,0.01069594473360024
laughter,0.0011170163065255157,0.009356844583217828,0.0006406772579126271,0.0006931118029764402
laughteri,0.0,0.0016736401673640166,0.0,0.0
launch,0.035107468832606896,0.0024594139804612124,0.0011988087573858541,0.0018188419622010555
launcher,0.002118416464259375,0.002,0.0,0.0011804914135870193
launder,0.0,0.0018711123395771133,0.0009607835111148026,0.0012055653727343718
laundi,0.0,0.0,0.0008048289738430583,0.0
laundri,0.0015813901820148884,0.000711399653442636,0.0007598561875723609,0.0005657090838411889
laura,0.021565821011595192,0.007251803548953989,0.03890503065310058,0.0009802925191860924
laureat,0.0,0.0011972317179876869,0.0,0.001022527912643461
laureen,0.0,0.0,0.0016051364365971107,0.0
laurel,0.001567398119122257,0.0014492753623188406,0.0012360939431396785,0.001088428608180665
laurelval,0.0,0.0008488964346349745,0.0,0.0
lauren,0.0,0.004834535699302659,0.0058088191174075175,0.0
laurenc,0.0,0.0027137042062415195,0.022539444027047332,0.0
lauri,0.023732470334412083,0.002380952380952381,0.001291992398734615,0.0025818995896897266
laurier,0.0,0.0029239766081871343,0.0,0.0
lav,0.0,0.0,0.0012642225031605564,0.0
lava,0.0018814728730188468,0.0016488046166529267,0.0,0.0020532786097469716
lavag,0.0,0.002932551319648094,0.0,0.0
lavasani,0.0,0.0,0.0,0.008638137975070629
lavatori,0.0018231540565177757,0.0010372222248693644,0.0,0.0
lavend,0.0,0.0,0.000968054211035818,0.0
laventur,0.0,0.0,0.0,0.0009710516785270013
lavish,0.0,0.0,0.0011123470522803114,0.0
law,0.0013406533718230522,0.0004420010216582499,0.00022782576582352246,0.001063220689542315
law-abid,0.0,0.001349527665317139,0.0017452006980802793,0.0008526766507851612
law-enforc,0.0,0.001349527665317139,0.0,0.0014324237449648484
lawbreak,0.0,0.0,0.0,0.0013903231170512558
lawler,0.0,0.0024783147459727386,0.0,0.0
lawless,0.0,0.0,0.0,0.0017566505165926124
lawmak,0.0,0.0011614401858304297,0.0024067388688327317,0.0
lawman,0.0,0.001565870971738266,0.0016088731101666844,0.0011875503492326626
lawmen,0.0,0.0,0.0015822784810126582,0.0
lawn,0.0032989708822058613,0.0017371881434928619,0.0008932524017073723,0.000901821939727049
lawof,0.0009666505558240696,0.0,0.0,0.0
lawrenc,0.010484927916120577,0.0016642142960381402,0.0016864659416172066,0.0009053336957922108
lawsuit,0.0013966480446927375,0.0015037593984962407,0.0005914079136574813,0.0
lawsuits|th,0.0,0.0,0.00032102728731942215,0.0
lawthat,0.0,0.0011229646266142617,0.0,0.0
lawyer,0.005785213002501066,0.0012731622225016258,0.0009927547631383765,0.0020319772078728746
lax,0.0,0.0,0.0025429116338207248,0.0011913369177401158
lay,0.0005593971638759045,0.0014395423759407373,0.00034049497307975647,0.00026921745482035155
lay-away,0.0,0.0,0.0,0.001022527912643461
lay-de,0.0,0.0029390154298310064,0.0,0.0
lay-e,0.0,0.005878030859662013,0.0,0.0
layabout,0.0,0.0014695077149155032,0.0,0.0
layer,0.0007364489370145599,0.0014995322191844827,0.0021448996412399123,0.003373232016902028
layeth,0.0,0.002173913043478261,0.0,0.0
layin,0.003341687552213868,0.007373271889400922,0.0,0.002045055825286922
layla,0.001146131805157593,0.0,0.0,0.0
layman,0.0014084507042253522,0.0,0.0,0.0012901115157573017
layoff,0.0018327616012254785,0.0,0.0,0.0
layout,0.0016043153959735777,0.0014063782783420903,0.001001389691025815,0.0011831116610866632
layov,0.0,0.0,0.0026041666666666665,0.0
layton,0.001607717041800643,0.0,0.0,0.0
lazaru,0.0031746031746031746,0.008708272859216255,0.0,0.0
laze,0.0,0.0016736401673640166,0.0,0.001978856309030124
lazi,0.0011714451886771827,0.001911873615964704,0.0006089736410262291,0.0007297026323865159
laziest,0.0,0.0,0.0024875621890547263,0.0
lazio,0.0,0.0,0.0,0.0012487565897336549
lazlo,0.0,0.0,0.002224694104560623,0.0
lazuli,0.0,0.003766478342749529,0.0,0.0
lazzaro,0.0,0.0,0.0,0.001320991844591918
lb,0.0,0.0008488964346349745,0.0,0.0010037569677836318
lbj,0.0,0.0,0.0,0.00156192746404579
lbuprofen,0.0,0.0,0.001759014951627089,0.0
lcd,0.0,0.0027266530334014998,0.0,0.0
lchaim,0.0,0.0,0.0,0.004718661269705426
ld,0.005677426915074415,0.0010510827132872464,0.0024838742753450567,0.0034032471169628473
ldentifi,0.0,0.0016488046166529267,0.0,0.0
ldidnt,0.0,0.0,0.0048134777376654635,0.0
ldiot,0.0,0.0,0.0022701475595913734,0.0
ldl,0.0,0.001349527665317139,0.0,0.0
ldren,0.0,0.0,0.0,0.0013360939705892702
le,0.0012442451625421143,0.0011147702316464704,0.0008313290707118091,0.001237079620176143
lea,0.0,0.007168458781362007,0.0,0.0
leach,0.0,0.017699115044247787,0.001257071024512885,0.0
lead,0.0002802394427267871,0.0005155694057614506,0.00016778360434880314,0.0006709464314083739
lead-in,0.0,0.0,0.00032102728731942215,0.0
lead-lin,0.0,0.0,0.0,0.0010106365339342107
leadbett,0.0,0.002699055330634278,0.0,0.0
leaddi,0.0,0.0,0.0028653295128939827,0.0
leaden,0.0,0.0,0.0028169014084507044,0.0
leader,0.0005604788854535742,0.0016700475868323605,0.0035558067081047475,0.00038866897838156576
leadership,0.002118416464259375,0.0018867924528301887,0.0010838994628329806,0.0009802925191860924
leadeth,0.0,0.0,0.004140786749482402,0.0
leadpip,0.0,0.0,0.0,0.00267398618340006
leadyou,0.0009666505558240696,0.0,0.0,0.0
lead—,0.0,0.0,0.0,0.001814403410288808
leaf,0.0029393944711695826,0.0014995322191844827,0.004881021619488261,0.0008106106531741123
